name	regionKey	electionType	districtName	expectedMinCount	expectedMaxCount	expectedChartMode	expectedChartType	expectedMunicipalityCountMin	expectedFirstMunicipality	expectedHeaderIncludes	expectedFirstTitleIncludes	expectedDatasetLabels	expectedDatasetCountMin	note
chungnam-mayor-overview-activity	chungnam	mayor		15		activity	bar	8		충청남도,기초단체장	기초단체장선거			충남 기초단체장 전체 분포
