name	regionKey	electionType	districtName	expectedMinCount	expectedMaxCount	expectedChartMode	expectedChartType	expectedMunicipalityCountMin	expectedFirstMunicipality	expectedHeaderIncludes	expectedFirstTitleIncludes	expectedDatasetLabels	expectedDatasetCountMin	note
gangwon-governor-summary-trend	gangwon	governor		3		trend	line			강원특별자치도,광역단체장	광역단체장선거		2	강원 광역단체장 추이
